scenario,wind_scenario,pv_scenario,hour,time,wind_pu,pv_pu,wind_mw,pv_mw,renewable_mw,purchase_price_yuan_per_kwh,sell_price_yuan_per_kwh,regular_load_mw,production_load_factor,process_load_factor,alk_load_mw,pem_load_mw,ammonia_load_mw,process_load_mw,ammonia_output_t,total_load_mw,production_on,storage_charge_mw,storage_discharge_mw,storage_soc_mwh,curtailment_mw,regular_shed_mw,storage_mode_binary,offgrid_balance_error_mw,mode,storage_capacity_mwh
W2_PV3,2,3,17,17:00-18:00,0.1652,0.05,6.6080000000000005,3.2,9.808,0.6074,0.3779,3.1398,0.16067951807228914,0.16067951807228914,3.2135903614457826,3.2135903614457826,0.2410192771084337,6.668199999999999,0.4820385542168674,9.808,1,0.0,0.0,-0.0,0.0,0.0,0,8.881784197001252e-16,offgrid_storage,5.0
W2_PV3,2,3,18,18:00-19:00,0.1563,0.02,6.252,1.28,7.532,0.8024,0.3779,2.61,0.11860240963855423,0.11860240963855423,2.372048192771085,2.372048192771085,0.17790361445783134,4.922000000000001,0.3558072289156627,7.532,1,0.0,0.0,-0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV3,2,3,19,19:00-20:00,0.1078,0.0,4.312,0.0,4.312,0.8024,0.3779,2.1198,1.070094481566416e-17,1.070094481566416e-17,2.1401889631328319e-16,2.1401889631328319e-16,1.605141722349624e-17,4.440892098500626e-16,3.210283444699248e-17,2.1198000000000006,0,2.1921999999999997,0.0,1.9729800000000002,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV3,2,3,20,20:00-21:00,0.0582,0.0,2.3280000000000003,0.0,2.3280000000000003,0.8024,0.3779,1.8599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8599999999999999,0,0.4680000000000004,0.0,2.3902340400000006,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV3,2,3,21,21:00-22:00,0.0373,0.0,1.492,0.0,1.492,0.6074,0.3779,1.6301999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6301999999999999,0,0.0,0.13819999999999988,2.231898016364445,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV3,2,3,22,22:00-23:00,0.0531,0.0,2.124,0.0,2.124,0.6074,0.3779,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0,0.5640000000000001,0.0,2.735034220331716,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV3,2,3,23,23:00-24:00,0.0924,0.0,3.6959999999999997,0.0,3.6959999999999997,0.3424,0.3779,1.4802,0.10237446984515655,0.10237446984515655,2.047489396903131,2.047489396903131,0.15356170476773484,4.2485404985739965,0.3071234095354697,5.7287404985739965,1,0.0,2.032740498573997,0.47096359791994463,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV4,2,4,0,0:00-1:00,0.1328,0.0,5.312,0.0,5.312,0.3424,0.3779,1.3698000000000001,0.09999999999999999,0.09999999999999999,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,0.3,5.5198,1,0.0,0.2077999999999998,0.0,0.0,0.0,0,8.881784197001252e-16,offgrid_storage,5.0
W2_PV4,2,4,1,1:00-2:00,0.2125,0.0,8.5,0.0,8.5,0.3424,0.3779,1.0997999999999999,0.17831807228915664,0.17831807228915664,3.5663614457831327,3.5663614457831327,0.26747710843373496,7.400200000000001,0.5349542168674699,8.5,1,0.0,0.0,0.0,0.0,0.0,0,-8.881784197001252e-16,offgrid_storage,5.0
W2_PV4,2,4,2,2:00-3:00,0.2345,0.0,9.379999999999999,0.0,9.379999999999999,0.3424,0.3779,0.7998000000000001,0.20675180722891565,0.20675180722891565,4.135036144578313,4.135036144578313,0.3101277108433735,8.5802,0.620255421686747,9.379999999999999,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV4,2,4,3,3:00-4:00,0.2576,0.0,10.304,0.0,10.304,0.3424,0.3779,0.99,0.22443373493975904,0.22443373493975904,4.488674698795181,4.488674698795181,0.33665060240963857,9.314000000000002,0.6733012048192771,10.304000000000002,1,0.0,0.0,0.0,0.0,0.0,0,-1.7763568394002505e-15,offgrid_storage,5.0
W2_PV4,2,4,4,4:00-5:00,0.2475,0.0,9.9,0.0,9.9,0.3424,0.3779,1.1802000000000001,0.21011566265060239,0.21011566265060239,4.202313253012048,4.202313253012048,0.31517349397590355,8.7198,0.6303469879518071,9.899999999999999,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV4,2,4,5,5:00-6:00,0.2405,0.0,9.62,0.0,9.62,0.3424,0.3779,1.6301999999999999,0.19252530120481925,0.19252530120481925,3.850506024096385,3.850506024096385,0.2887879518072289,7.989799999999999,0.5775759036144578,9.62,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV4,2,4,6,6:00-7:00,0.2285,0.0,9.14,0.0,9.14,0.3424,0.3779,2.5002,0.1599951807228916,0.1599951807228916,3.199903614457832,3.199903614457832,0.2399927710843374,6.639800000000002,0.4799855421686748,9.140000000000002,1,0.0,0.0,0.0,0.0,0.0,0,-8.881784197001252e-16,offgrid_storage,5.0
W2_PV4,2,4,7,7:00-8:00,0.191,0.0,7.640000000000001,0.0,7.640000000000001,0.6074,0.3779,3.3701999999999996,0.10288674698795183,0.10288674698795183,2.0577349397590368,2.0577349397590368,0.15433012048192774,4.269800000000001,0.30866024096385547,7.640000000000001,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV4,2,4,8,8:00-9:00,0.1187,0.0,4.748,0.0,4.748,0.6074,0.3779,4.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0098,0,0.7382,0.0,0.66438,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV4,2,4,9,9:00-10:00,0.1215,0.0,4.859999999999999,0.0,4.859999999999999,0.6074,0.3779,4.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999,0,0.6600000000000001,0.0,1.25705124,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV4,2,4,10,10:00-11:00,0.1334,0.0,5.335999999999999,0.0,5.335999999999999,0.8024,0.3779,4.1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1202,0,1.2157999999999998,0.0,2.34875713752,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV4,2,4,11,11:00-12:00,0.1073,0.02,4.292,1.28,5.572,0.8024,0.3779,3.9000000000000004,1.070094481566416e-17,1.070094481566416e-17,2.1401889631328319e-16,2.1401889631328319e-16,1.605141722349624e-17,4.440892098500626e-16,3.210283444699248e-17,3.900000000000001,0,1.6719999999999993,0.0,3.8488596232449592,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV4,2,4,12,12:00-13:00,0.1042,0.08,4.168,5.12,9.288,0.8024,0.3779,3.2598000000000003,0.150899644133739,0.150899644133739,3.01799288267478,3.01799288267478,0.22634946620060847,6.262335231550169,0.45269893240121695,9.52213523155017,1,0.0,0.23413523155016763,3.5810116467205058,0.0,0.0,0,-8.881784197001252e-16,offgrid_storage,5.0
W2_PV4,2,4,13,13:00-14:00,0.1697,0.12,6.787999999999999,7.68,14.468,0.8024,0.3779,2.6898,0.28381204819277106,0.28381204819277106,5.676240963855421,5.676240963855421,0.4257180722891566,11.778199999999998,0.8514361445783132,14.467999999999998,1,0.0,0.0,3.5738496234270647,0.0,0.0,0,1.7763568394002505e-15,offgrid_storage,5.0
W2_PV4,2,4,14,14:00-15:00,0.2091,0.08,8.364,5.12,13.484000000000002,0.8024,0.3779,3.63,0.23744578313253017,0.23744578313253017,4.748915662650603,4.748915662650603,0.35616867469879526,9.854000000000001,0.7123373493975905,13.484000000000002,1,0.0,0.0,3.5667019241802107,0.0,0.0,0,1.7763568394002505e-15,offgrid_storage,5.0
W2_PV4,2,4,15,15:00-16:00,0.2101,0.02,8.404,1.28,9.684,0.6074,0.3779,3.8202000000000003,0.14129638554216867,0.14129638554216867,2.8259277108433736,2.8259277108433736,0.211944578313253,5.8638,0.423889156626506,9.684000000000001,1,0.0,0.0,3.55956852033185,0.0,0.0,0,-8.881784197001252e-16,offgrid_storage,5.0
W2_PV4,2,4,16,16:00-17:00,0.1474,0.0,5.896,0.0,5.896,0.6074,0.3779,3.75,0.09999999999999999,0.09999999999999999,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,0.3,7.8999999999999995,1,0.0,2.004,1.3257827166245197,0.0,0.0,0,8.881784197001252e-16,offgrid_storage,5.0
W2_PV4,2,4,17,17:00-18:00,0.1652,0.0,6.6080000000000005,0.0,6.6080000000000005,0.6074,0.3779,3.1398,0.09999999999999999,0.09999999999999999,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,0.3,7.2898,1,0.0,0.6817999999999994,0.5655755956357158,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV4,2,4,18,18:00-19:00,0.1563,0.0,6.252,0.0,6.252,0.8024,0.3779,2.61,0.09999999999999999,0.09999999999999999,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,0.3,6.76,1,0.0,0.5079999999999999,-0.0,0.0,0.0,0,8.881784197001252e-16,offgrid_storage,5.0
W2_PV4,2,4,19,19:00-20:00,0.1078,0.0,4.312,0.0,4.312,0.8024,0.3779,2.1198,1.070094481566416e-17,1.070094481566416e-17,2.1401889631328319e-16,2.1401889631328319e-16,1.605141722349624e-17,4.440892098500626e-16,3.210283444699248e-17,2.1198000000000006,0,2.1921999999999997,0.0,1.97298,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV4,2,4,20,20:00-21:00,0.0582,0.0,2.3280000000000003,0.0,2.3280000000000003,0.8024,0.3779,1.8599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8599999999999999,0,0.4680000000000004,0.0,2.39023404,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV4,2,4,21,21:00-22:00,0.0373,0.0,1.492,0.0,1.492,0.6074,0.3779,1.6301999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6301999999999999,0,0.0,0.13819999999999988,2.231898016364445,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV4,2,4,22,22:00-23:00,0.0531,0.0,2.124,0.0,2.124,0.6074,0.3779,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0,0.5640000000000001,0.0,2.735034220331716,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV4,2,4,23,23:00-24:00,0.0924,0.0,3.6959999999999997,0.0,3.6959999999999997,0.3424,0.3779,1.4802,0.10757087479123413,0.10757087479123413,2.1514174958246826,2.1514174958246826,0.1613563121868512,4.464191303836216,0.3227126243737024,5.944391303836216,1,0.0,2.2483913038362164,0.23135159207303474,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,0,0:00-1:00,0.2976,0.0,11.904,0.0,11.904,0.3424,0.3779,1.3698000000000001,0.25383614457831327,0.25383614457831327,5.076722891566265,5.076722891566265,0.3807542168674699,10.5342,0.7615084337349398,11.904,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,1,1:00-2:00,0.3346,0.0,13.384,0.0,13.384,0.3424,0.3779,1.0997999999999999,0.2960048192771084,0.2960048192771084,5.920096385542168,5.920096385542168,0.44400722891566263,12.284199999999998,0.8880144578313253,13.383999999999999,1,0.0,0.0,0.0,0.0,0.0,0,1.7763568394002505e-15,offgrid_storage,5.0
W3_PV1,3,1,2,2:00-3:00,0.3567,0.0,14.268,0.0,14.268,0.3424,0.3779,0.7998000000000001,0.3245349397590362,0.3245349397590362,6.490698795180724,6.490698795180724,0.48680240963855426,13.468200000000003,0.9736048192771085,14.268000000000002,1,0.0,0.0,0.0,0.0,0.0,0,-1.7763568394002505e-15,offgrid_storage,5.0
W3_PV1,3,1,3,3:00-4:00,0.393,0.0,15.72,0.0,15.72,0.3424,0.3779,0.99,0.3549397590361446,0.3549397590361446,7.098795180722892,7.098795180722892,0.532409638554217,14.73,1.064819277108434,15.72,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,4,4:00-5:00,0.3772,0.0,15.088,0.0,15.088,0.3424,0.3779,1.1802000000000001,0.33512771084337345,0.33512771084337345,6.702554216867469,6.702554216867469,0.5026915662650602,13.907799999999998,1.0053831325301203,15.087999999999997,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,5,5:00-6:00,0.3369,0.0,13.475999999999999,0.0,13.475999999999999,0.3424,0.3779,1.6301999999999999,0.28544096385542167,0.28544096385542167,5.708819277108433,5.708819277108433,0.42816144578313253,11.845799999999999,0.8563228915662651,13.475999999999999,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,6,6:00-7:00,0.3458,0.22,13.832,14.08,27.912,0.3424,0.3779,2.5002,0.6123325301204819,0.6123325301204819,12.24665060240964,12.24665060240964,0.9184987951807229,25.411800000000003,1.8369975903614457,27.912000000000003,1,0.0,0.0,0.0,0.0,0.0,0,-3.552713678800501e-15,offgrid_storage,5.0
W3_PV1,3,1,7,7:00-8:00,0.319,0.4,12.76,25.6,38.36,0.6074,0.3779,3.3701999999999996,0.8431277108433736,0.8431277108433736,16.862554216867473,16.862554216867473,1.2646915662650604,34.9898,2.529383132530121,38.36,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,8,8:00-9:00,0.2678,0.58,10.712,37.12,47.831999999999994,0.6074,0.3779,4.0098,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,45.50979999999999,1,0.0,0.0,-0.0,2.3221999999999987,0.0,0,3.552713678800501e-15,offgrid_storage,5.0
W3_PV1,3,1,9,9:00-10:00,0.2979,0.72,11.916,46.08,57.995999999999995,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,1,0.0,0.0,-0.0,12.295999999999992,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,10,10:00-11:00,0.2201,0.82,8.804,52.48,61.284,0.8024,0.3779,4.1202,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.6202,1,0.0,0.0,-0.0,15.663800000000002,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,11,11:00-12:00,0.2325,0.86,9.3,55.04,64.34,0.8024,0.3779,3.9000000000000004,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.4,1,0.0,0.0,-0.0,18.940000000000005,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,12,12:00-13:00,0.2253,0.88,9.012,56.32,65.332,0.8024,0.3779,3.2598000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.7598,1,0.0,0.0,-0.0,20.572199999999995,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,13,13:00-14:00,0.2676,0.88,10.704,56.32,67.024,0.8024,0.3779,2.6898,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.1898,1,0.0,0.0,-0.0,22.834199999999996,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,14,14:00-15:00,0.2651,0.82,10.604,52.48,63.083999999999996,0.8024,0.3779,3.63,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.13,1,0.0,0.0,-0.0,17.953999999999994,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,15,15:00-16:00,0.3638,0.7,14.552,44.8,59.352,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,1,3.8091739033622747,0.0,3.428256513026047,10.222626096637722,0.0,1,0.0,offgrid_storage,5.0
W3_PV1,3,1,16,16:00-17:00,0.3431,0.52,13.724,33.28,47.004000000000005,0.6074,0.3779,3.75,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.25,1,1.7540000000000056,0.0,5.0,0.0,0.0,1,-6.661338147750939e-16,offgrid_storage,5.0
W3_PV1,3,1,17,17:00-18:00,0.3087,0.38,12.347999999999999,24.32,36.668,0.6074,0.3779,3.1398,0.9161253012048193,0.9161253012048193,18.322506024096384,18.322506024096384,1.3741879518072289,38.0192,2.7483759036144577,41.159,1,0.0,4.491,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,18,18:00-19:00,0.3038,0.18,12.152000000000001,11.52,23.672,0.8024,0.3779,2.61,0.5075180722891567,0.5075180722891567,10.150361445783133,10.150361445783133,0.7612771084337351,21.062,1.5225542168674702,23.672,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,19,19:00-20:00,0.2309,0.0,9.236,0.0,9.236,0.8024,0.3779,2.1198,0.17147469879518074,0.17147469879518074,3.4294939759036147,3.4294939759036147,0.2572120481927711,7.116200000000001,0.5144240963855422,9.236,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,20,20:00-21:00,0.1807,0.0,7.228,0.0,7.228,0.8024,0.3779,1.8599999999999999,0.12934939759036146,0.12934939759036146,2.586987951807229,2.586987951807229,0.1940240963855422,5.368,0.3880481927710844,7.228,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,21,21:00-22:00,0.1563,0.0,6.252,0.0,6.252,0.6074,0.3779,1.6301999999999999,0.11136867469879519,0.11136867469879519,2.227373493975904,2.227373493975904,0.16705301204819278,4.6218,0.33410602409638557,6.252000000000001,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV1,3,1,22,22:00-23:00,0.1613,0.0,6.452,0.0,6.452,0.6074,0.3779,1.56,0.11787951807228915,0.11787951807228915,2.357590361445783,2.357590361445783,0.17681927710843373,4.892,0.35363855421686746,6.452,1,0.0,0.0,0.0,0.0,0.0,0,-8.881784197001252e-16,offgrid_storage,5.0
W3_PV1,3,1,23,23:00-24:00,0.1993,0.0,7.972,0.0,7.972,0.3424,0.3779,1.4802,0.1564289156626506,0.1564289156626506,3.128578313253012,3.128578313253012,0.2346433734939759,6.4918,0.4692867469879518,7.9719999999999995,1,0.0,0.0,0.0,0.0,0.0,0,8.881784197001252e-16,offgrid_storage,5.0
W3_PV2,3,2,0,0:00-1:00,0.2976,0.0,11.904,0.0,11.904,0.3424,0.3779,1.3698000000000001,0.25383614457831327,0.25383614457831327,5.076722891566265,5.076722891566265,0.3807542168674699,10.5342,0.7615084337349398,11.904,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV2,3,2,1,1:00-2:00,0.3346,0.0,13.384,0.0,13.384,0.3424,0.3779,1.0997999999999999,0.2960048192771084,0.2960048192771084,5.920096385542168,5.920096385542168,0.44400722891566263,12.284199999999998,0.8880144578313253,13.383999999999999,1,0.0,0.0,0.0,0.0,0.0,0,1.7763568394002505e-15,offgrid_storage,5.0
W3_PV2,3,2,2,2:00-3:00,0.3567,0.0,14.268,0.0,14.268,0.3424,0.3779,0.7998000000000001,0.3245349397590362,0.3245349397590362,6.490698795180724,6.490698795180724,0.48680240963855426,13.468200000000003,0.9736048192771085,14.268000000000002,1,0.0,0.0,0.0,0.0,0.0,0,-1.7763568394002505e-15,offgrid_storage,5.0
W3_PV2,3,2,3,3:00-4:00,0.393,0.0,15.72,0.0,15.72,0.3424,0.3779,0.99,0.3549397590361446,0.3549397590361446,7.098795180722892,7.098795180722892,0.532409638554217,14.73,1.064819277108434,15.72,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV2,3,2,4,4:00-5:00,0.3772,0.0,15.088,0.0,15.088,0.3424,0.3779,1.1802000000000001,0.33512771084337345,0.33512771084337345,6.702554216867469,6.702554216867469,0.5026915662650602,13.907799999999998,1.0053831325301203,15.087999999999997,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV2,3,2,5,5:00-6:00,0.3369,0.0,13.475999999999999,0.0,13.475999999999999,0.3424,0.3779,1.6301999999999999,0.28544096385542167,0.28544096385542167,5.708819277108433,5.708819277108433,0.42816144578313253,11.845799999999999,0.8563228915662651,13.475999999999999,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV2,3,2,6,6:00-7:00,0.3458,0.0,13.832,0.0,13.832,0.3424,0.3779,2.5002,0.273055421686747,0.273055421686747,5.461108433734941,5.461108433734941,0.4095831325301205,11.331800000000001,0.819166265060241,13.832,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV2,3,2,7,7:00-8:00,0.319,0.05,12.76,3.2,15.96,0.6074,0.3779,3.3701999999999996,0.3033686746987952,0.3033686746987952,6.067373493975904,6.067373493975904,0.4550530120481928,12.5898,0.9101060240963856,15.96,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV2,3,2,8,8:00-9:00,0.2678,0.17,10.712,10.88,21.592,0.6074,0.3779,4.0098,0.4236674698795181,0.4236674698795181,8.473349397590361,8.473349397590361,0.6355012048192772,17.5822,1.2710024096385544,21.592,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV2,3,2,9,9:00-10:00,0.2979,0.28,11.916,17.92,29.836000000000002,0.6074,0.3779,4.199999999999999,0.6177349397590363,0.6177349397590363,12.354698795180726,12.354698795180726,0.9266024096385543,25.636000000000006,1.8532048192771087,29.836000000000006,1,0.0,0.0,0.0,0.0,0.0,0,-3.552713678800501e-15,offgrid_storage,5.0
W3_PV2,3,2,10,10:00-11:00,0.2201,0.39,8.804,24.96,33.764,0.8024,0.3779,4.1202,0.7143084337349398,0.7143084337349398,14.286168674698796,14.286168674698796,1.0714626506024096,29.643800000000002,2.1429253012048193,33.764,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV2,3,2,11,11:00-12:00,0.2325,0.49,9.3,31.36,40.66,0.8024,0.3779,3.9000000000000004,0.8857831325301204,0.8857831325301204,17.715662650602408,17.715662650602408,1.3286746987951807,36.76,2.6573493975903615,40.66,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV2,3,2,12,12:00-13:00,0.2253,0.56,9.012,35.84,44.852000000000004,0.8024,0.3779,3.2598000000000003,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,44.75979999999999,1,0.09220000000001005,0.0,0.08298000000000905,0.0,0.0,1,2.4424906541753444e-15,offgrid_storage,5.0
W3_PV2,3,2,13,13:00-14:00,0.2676,0.58,10.704,37.12,47.824,0.8024,0.3779,2.6898,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.1898,1,3.6341999999999994,0.0,3.353594040000009,0.0,0.0,1,4.440892098500626e-16,offgrid_storage,5.0
W3_PV2,3,2,14,14:00-15:00,0.2651,0.5,10.604,32.0,42.604,0.8024,0.3779,3.63,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,45.129999999999995,1,0.0,2.5260000000000002,0.5402201852533417,0.0,0.0,0,7.105427357601002e-15,offgrid_storage,5.0
W3_PV2,3,2,15,15:00-16:00,0.3638,0.4,14.552,25.6,40.152,0.6074,0.3779,3.8202000000000003,0.8871572474793868,0.8871572474793868,17.743144949587737,17.743144949587737,1.3307358712190802,36.81702577039456,2.6614717424381604,40.63722577039456,1,0.0,0.4852257703945515,0.0,0.0,0.0,0,-7.105427357601002e-15,offgrid_storage,5.0
W3_PV2,3,2,16,16:00-17:00,0.3431,0.3,13.724,19.2,32.924,0.6074,0.3779,3.75,0.702987951807229,0.702987951807229,14.059759036144579,14.059759036144579,1.0544819277108435,29.174,2.108963855421687,32.924,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV2,3,2,17,17:00-18:00,0.3087,0.15,12.347999999999999,9.6,21.948,0.6074,0.3779,3.1398,0.45320963855421686,0.45320963855421686,9.064192771084338,9.064192771084338,0.6798144578313253,18.808200000000003,1.3596289156626507,21.948000000000004,1,0.0,0.0,0.0,0.0,0.0,0,-3.552713678800501e-15,offgrid_storage,5.0
W3_PV2,3,2,18,18:00-19:00,0.3038,0.05,12.152000000000001,3.2,15.352,0.8024,0.3779,2.61,0.3070361445783133,0.3070361445783133,6.140722891566266,6.140722891566266,0.46055421686746995,12.742000000000003,0.9211084337349399,15.352000000000002,1,0.0,0.0,0.0,0.0,0.0,0,-1.7763568394002505e-15,offgrid_storage,5.0
W3_PV2,3,2,19,19:00-20:00,0.2309,0.0,9.236,0.0,9.236,0.8024,0.3779,2.1198,0.17147469879518074,0.17147469879518074,3.4294939759036147,3.4294939759036147,0.2572120481927711,7.116200000000001,0.5144240963855422,9.236,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV2,3,2,20,20:00-21:00,0.1807,0.0,7.228,0.0,7.228,0.8024,0.3779,1.8599999999999999,0.12934939759036146,0.12934939759036146,2.586987951807229,2.586987951807229,0.1940240963855422,5.368,0.3880481927710844,7.228,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV2,3,2,21,21:00-22:00,0.1563,0.0,6.252,0.0,6.252,0.6074,0.3779,1.6301999999999999,0.11136867469879519,0.11136867469879519,2.227373493975904,2.227373493975904,0.16705301204819278,4.6218,0.33410602409638557,6.252000000000001,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV2,3,2,22,22:00-23:00,0.1613,0.0,6.452,0.0,6.452,0.6074,0.3779,1.56,0.11787951807228915,0.11787951807228915,2.357590361445783,2.357590361445783,0.17681927710843373,4.892,0.35363855421686746,6.452,1,0.0,0.0,0.0,0.0,0.0,0,-8.881784197001252e-16,offgrid_storage,5.0
W3_PV2,3,2,23,23:00-24:00,0.1993,0.0,7.972,0.0,7.972,0.3424,0.3779,1.4802,0.1564289156626506,0.1564289156626506,3.128578313253012,3.128578313253012,0.2346433734939759,6.4918,0.4692867469879518,7.9719999999999995,1,0.0,0.0,0.0,0.0,0.0,0,8.881784197001252e-16,offgrid_storage,5.0
W3_PV3,3,3,0,0:00-1:00,0.2976,0.0,11.904,0.0,11.904,0.3424,0.3779,1.3698000000000001,0.25383614457831327,0.25383614457831327,5.076722891566265,5.076722891566265,0.3807542168674699,10.5342,0.7615084337349398,11.904,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W3_PV3,3,3,1,1:00-2:00,0.3346,0.0,13.384,0.0,13.384,0.3424,0.3779,1.0997999999999999,0.2960048192771084,0.2960048192771084,5.920096385542168,5.920096385542168,0.44400722891566263,12.284199999999998,0.8880144578313253,13.383999999999999,1,0.0,0.0,0.0,0.0,0.0,0,1.7763568394002505e-15,offgrid_storage,5.0
W3_PV3,3,3,2,2:00-3:00,0.3567,0.0,14.268,0.0,14.268,0.3424,0.3779,0.7998000000000001,0.3245349397590362,0.3245349397590362,6.490698795180724,6.490698795180724,0.48680240963855426,13.468200000000003,0.9736048192771085,14.268000000000002,1,0.0,0.0,0.0,0.0,0.0,0,-1.7763568394002505e-15,offgrid_storage,5.0
W3_PV3,3,3,3,3:00-4:00,0.393,0.0,15.72,0.0,15.72,0.3424,0.3779,0.99,0.3549397590361446,0.3549397590361446,7.098795180722892,7.098795180722892,0.532409638554217,14.73,1.064819277108434,15.72,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
