scenario,wind_scenario,pv_scenario,hour,time,wind_pu,pv_pu,wind_mw,pv_mw,renewable_mw,purchase_price_yuan_per_kwh,sell_price_yuan_per_kwh,regular_load_mw,production_load_factor,process_load_factor,alk_load_mw,pem_load_mw,ammonia_load_mw,process_load_mw,ammonia_output_t,total_load_mw,production_on,grid_purchase_mw,grid_sale_mw,grid_exchange_mw,purchase_sale_binary,target_ammonia_t,mode
W2_PV3,2,3,16,16:00-17:00,0.1474,0.08,5.896,5.12,11.016,0.6074,0.3779,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0,0.0,7.266000000000006,-7.266000000000006,0,12.522675216764384,grid_connected_same_production
W2_PV3,2,3,17,17:00-18:00,0.1652,0.05,6.6080000000000005,3.2,9.808,0.6074,0.3779,3.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1398,0,0.0,6.6682,-6.6682,0,12.522675216764384,grid_connected_same_production
W2_PV3,2,3,18,18:00-19:00,0.1563,0.02,6.252,1.28,7.532,0.8024,0.3779,2.61,3.210283444699248e-16,3.210283444699248e-16,6.420566889398496e-15,6.420566889398496e-15,4.815425167048871e-16,1.3322676295501878e-14,9.630850334097743e-16,2.610000000000013,0,0.0,4.921999999999987,-4.921999999999987,0,12.522675216764384,grid_connected_same_production
W2_PV3,2,3,19,19:00-20:00,0.1078,0.0,4.312,0.0,4.312,0.8024,0.3779,2.1198,1.070094481566416e-17,1.070094481566416e-17,2.1401889631328319e-16,2.1401889631328319e-16,1.605141722349624e-17,4.440892098500626e-16,3.210283444699248e-17,2.1198000000000006,0,0.0,2.1921999999999997,-2.1921999999999997,0,12.522675216764384,grid_connected_same_production
W2_PV3,2,3,20,20:00-21:00,0.0582,0.0,2.3280000000000003,0.0,2.3280000000000003,0.8024,0.3779,1.8599999999999999,1.471379912153822e-17,1.471379912153822e-17,2.942759824307644e-16,2.942759824307644e-16,2.2070698682307332e-17,6.106226635438361e-16,4.4141397364614664e-17,1.8600000000000005,0,0.0,0.4679999999999998,-0.4679999999999998,0,12.522675216764384,grid_connected_same_production
W2_PV3,2,3,21,21:00-22:00,0.0373,0.0,1.492,0.0,1.492,0.6074,0.3779,1.6301999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6301999999999999,0,0.13819999999999988,0.0,0.13819999999999988,1,12.522675216764384,grid_connected_same_production
W2_PV3,2,3,22,22:00-23:00,0.0531,0.0,2.124,0.0,2.124,0.6074,0.3779,1.56,1.3376181019580199e-17,1.3376181019580199e-17,2.6752362039160396e-16,2.6752362039160396e-16,2.00642715293703e-17,5.551115123125782e-16,4.01285430587406e-17,1.5600000000000005,0,0.0,0.5639999999999995,-0.5639999999999995,0,12.522675216764384,grid_connected_same_production
W2_PV3,2,3,23,23:00-24:00,0.0924,0.0,3.6959999999999997,0.0,3.6959999999999997,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,1,39.2842,0.0,39.2842,1,12.522675216764384,grid_connected_same_production
W2_PV4,2,4,0,0:00-1:00,0.1328,0.0,5.312,0.0,5.312,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,1,37.5578,0.0,37.5578,1,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,1,1:00-2:00,0.2125,0.0,8.5,0.0,8.5,0.3424,0.3779,1.0997999999999999,1.1343001504604008e-15,1.1343001504604008e-15,2.2686003009208016e-14,2.2686003009208016e-14,1.7014502256906012e-15,4.707345624410663e-14,3.4029004513812024e-15,1.099800000000047,0,0.0,7.400199999999953,-7.400199999999953,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,2,2:00-3:00,0.2345,0.0,9.379999999999999,0.0,9.379999999999999,0.3424,0.3779,0.7998000000000001,2.1401889631328319e-16,2.1401889631328319e-16,4.280377926265663e-15,4.280377926265663e-15,3.210283444699248e-16,8.88178419700125e-15,6.420566889398496e-16,0.799800000000009,0,0.0,8.58019999999999,-8.58019999999999,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,3,3:00-4:00,0.2576,0.0,10.304,0.0,10.304,0.3424,0.3779,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0,0.0,9.314,-9.314,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,4,4:00-5:00,0.2475,0.0,9.9,0.0,9.9,0.3424,0.3779,1.1802000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1802000000000001,0,0.0,8.7198,-8.7198,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,5,5:00-6:00,0.2405,0.0,9.62,0.0,9.62,0.3424,0.3779,1.6301999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6301999999999999,0,0.0,7.9898000000000025,-7.9898000000000025,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,6,6:00-7:00,0.2285,0.0,9.14,0.0,9.14,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,1,34.86020000000003,0.0,34.86020000000003,1,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,7,7:00-8:00,0.191,0.0,7.640000000000001,0.0,7.640000000000001,0.6074,0.3779,3.3701999999999996,2.140188963132832e-17,2.140188963132832e-17,4.2803779262656637e-16,4.2803779262656637e-16,3.210283444699248e-17,8.881784197001252e-16,6.420566889398497e-17,3.3702000000000005,0,0.0,4.2698,-4.2698,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,8,8:00-9:00,0.1187,0.0,4.748,0.0,4.748,0.6074,0.3779,4.0098,1.3376181019580199e-17,1.3376181019580199e-17,2.6752362039160396e-16,2.6752362039160396e-16,2.00642715293703e-17,5.551115123125782e-16,4.01285430587406e-17,4.009800000000001,0,0.0,0.7381999999999994,-0.7381999999999994,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,9,9:00-10:00,0.1215,0.0,4.859999999999999,0.0,4.859999999999999,0.6074,0.3779,4.199999999999999,1.6051417223496238e-17,1.6051417223496238e-17,3.210283444699248e-16,3.210283444699248e-16,2.4077125835244356e-17,6.661338147750939e-16,4.815425167048871e-17,4.2,0,0.0,0.6599999999999995,-0.6599999999999995,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,10,10:00-11:00,0.1334,0.0,5.335999999999999,0.0,5.335999999999999,0.8024,0.3779,4.1202,1.070094481566416e-17,1.070094481566416e-17,2.1401889631328319e-16,2.1401889631328319e-16,1.605141722349624e-17,4.440892098500626e-16,3.210283444699248e-17,4.1202000000000005,0,0.0,1.2157999999999993,-1.2157999999999993,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,11,11:00-12:00,0.1073,0.02,4.292,1.28,5.572,0.8024,0.3779,3.9000000000000004,1.070094481566416e-17,1.070094481566416e-17,2.1401889631328319e-16,2.1401889631328319e-16,1.605141722349624e-17,4.440892098500626e-16,3.210283444699248e-17,3.900000000000001,0,0.0,1.6719999999999993,-1.6719999999999993,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,12,12:00-13:00,0.1042,0.08,4.168,5.12,9.288,0.8024,0.3779,3.2598000000000003,2.140188963132832e-17,2.140188963132832e-17,4.2803779262656637e-16,4.2803779262656637e-16,3.210283444699248e-17,8.881784197001252e-16,6.420566889398497e-17,3.259800000000001,0,0.0,6.028199999999999,-6.028199999999999,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,13,13:00-14:00,0.1697,0.12,6.787999999999999,7.68,14.468,0.8024,0.3779,2.6898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6898,0,0.0,11.7782,-11.7782,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,14,14:00-15:00,0.2091,0.08,8.364,5.12,13.484000000000002,0.8024,0.3779,3.63,4.2803779262656637e-16,4.2803779262656637e-16,8.560755852531327e-15,8.560755852531327e-15,6.420566889398496e-16,1.77635683940025e-14,1.2841133778796991e-15,3.6300000000000177,0,0.0,9.853999999999985,-9.853999999999985,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,15,15:00-16:00,0.2101,0.02,8.404,1.28,9.684,0.6074,0.3779,3.8202000000000003,4.280377926265664e-17,4.280377926265664e-17,8.5607558525313275e-16,8.5607558525313275e-16,6.420566889398497e-17,1.7763568394002505e-15,1.2841133778796993e-16,3.820200000000002,0,0.0,5.863799999999998,-5.863799999999998,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,16,16:00-17:00,0.1474,0.0,5.896,0.0,5.896,0.6074,0.3779,3.75,1.070094481566416e-17,1.070094481566416e-17,2.1401889631328319e-16,2.1401889631328319e-16,1.605141722349624e-17,4.440892098500626e-16,3.210283444699248e-17,3.7500000000000004,0,0.0,2.1459999999999995,-2.1459999999999995,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,17,17:00-18:00,0.1652,0.0,6.6080000000000005,0.0,6.6080000000000005,0.6074,0.3779,3.1398,1.070094481566416e-17,1.070094481566416e-17,2.1401889631328319e-16,2.1401889631328319e-16,1.605141722349624e-17,4.440892098500626e-16,3.210283444699248e-17,3.1398000000000006,0,0.0,3.4682,-3.4682,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,18,18:00-19:00,0.1563,0.0,6.252,0.0,6.252,0.8024,0.3779,2.61,1.070094481566416e-17,1.070094481566416e-17,2.1401889631328319e-16,2.1401889631328319e-16,1.605141722349624e-17,4.440892098500626e-16,3.210283444699248e-17,2.6100000000000003,0,0.0,3.6419999999999995,-3.6419999999999995,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,19,19:00-20:00,0.1078,0.0,4.312,0.0,4.312,0.8024,0.3779,2.1198,1.070094481566416e-17,1.070094481566416e-17,2.1401889631328319e-16,2.1401889631328319e-16,1.605141722349624e-17,4.440892098500626e-16,3.210283444699248e-17,2.1198000000000006,0,0.0,2.1921999999999997,-2.1921999999999997,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,20,20:00-21:00,0.0582,0.0,2.3280000000000003,0.0,2.3280000000000003,0.8024,0.3779,1.8599999999999999,1.471379912153822e-17,1.471379912153822e-17,2.942759824307644e-16,2.942759824307644e-16,2.2070698682307332e-17,6.106226635438361e-16,4.4141397364614664e-17,1.8600000000000005,0,0.0,0.4679999999999998,-0.4679999999999998,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,21,21:00-22:00,0.0373,0.0,1.492,0.0,1.492,0.6074,0.3779,1.6301999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6301999999999999,0,0.13819999999999988,0.0,0.13819999999999988,1,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,22,22:00-23:00,0.0531,0.0,2.124,0.0,2.124,0.6074,0.3779,1.56,1.3376181019580199e-17,1.3376181019580199e-17,2.6752362039160396e-16,2.6752362039160396e-16,2.00642715293703e-17,5.551115123125782e-16,4.01285430587406e-17,1.5600000000000005,0,0.0,0.5639999999999995,-0.5639999999999995,0,7.788153725449618,grid_connected_same_production
W2_PV4,2,4,23,23:00-24:00,0.0924,0.0,3.6959999999999997,0.0,3.6959999999999997,0.3424,0.3779,1.4802,0.596051241816536,0.596051241816536,11.92102483633072,11.92102483633072,0.894076862724804,24.736126535386244,1.788153725449608,26.216326535386244,1,22.520326535386243,0.0,22.520326535386243,1,7.788153725449618,grid_connected_same_production
W3_PV1,3,1,0,0:00-1:00,0.2976,0.0,11.904,0.0,11.904,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,1,30.965799999999998,0.0,30.965799999999998,1,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,1,1:00-2:00,0.3346,0.0,13.384,0.0,13.384,0.3424,0.3779,1.0997999999999999,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,42.599799999999995,1,29.215799999999994,0.0,29.215799999999994,1,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,2,2:00-3:00,0.3567,0.0,14.268,0.0,14.268,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,1,28.031799999999997,0.0,28.031799999999997,1,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,3,3:00-4:00,0.393,0.0,15.72,0.0,15.72,0.3424,0.3779,0.99,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,42.489999999999995,1,26.769999999999996,0.0,26.769999999999996,1,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,4,4:00-5:00,0.3772,0.0,15.088,0.0,15.088,0.3424,0.3779,1.1802000000000001,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,42.68019999999999,1,27.5922,0.0,27.5922,1,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,5,5:00-6:00,0.3369,0.0,13.475999999999999,0.0,13.475999999999999,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,1,29.6542,0.0,29.6542,1,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,6,6:00-7:00,0.3458,0.22,13.832,14.08,27.912,0.3424,0.3779,2.5002,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,44.00019999999999,1,16.088199999999997,0.0,16.088199999999997,1,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,7,7:00-8:00,0.319,0.4,12.76,25.6,38.36,0.6074,0.3779,3.3701999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3701999999999996,0,0.0,34.9898,-34.9898,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,8,8:00-9:00,0.2678,0.58,10.712,37.12,47.831999999999994,0.6074,0.3779,4.0098,0.4154891566265044,0.4154891566265044,8.309783132530088,8.309783132530088,0.6232337349397565,17.24279999999993,1.246467469879513,21.25259999999993,1,0.0,26.579400000000064,-26.579400000000064,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,9,9:00-10:00,0.2979,0.72,11.916,46.08,57.995999999999995,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,1,0.0,12.295999999999992,-12.295999999999992,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,10,10:00-11:00,0.2201,0.82,8.804,52.48,61.284,0.8024,0.3779,4.1202,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.6202,1,0.0,15.663800000000002,-15.663800000000002,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,11,11:00-12:00,0.2325,0.86,9.3,55.04,64.34,0.8024,0.3779,3.9000000000000004,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,45.39999999999999,1,0.0,18.94000000000001,-18.94000000000001,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,12,12:00-13:00,0.2253,0.88,9.012,56.32,65.332,0.8024,0.3779,3.2598000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.7598,1,0.0,20.572199999999995,-20.572199999999995,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,13,13:00-14:00,0.2676,0.88,10.704,56.32,67.024,0.8024,0.3779,2.6898,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.1898,1,0.0,22.834199999999996,-22.834199999999996,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,14,14:00-15:00,0.2651,0.82,10.604,52.48,63.083999999999996,0.8024,0.3779,3.63,1.7121511705062656e-16,1.7121511705062656e-16,3.424302341012531e-15,3.424302341012531e-15,2.5682267557593986e-16,7.105427357601002e-15,5.136453511518797e-16,3.630000000000007,0,0.0,59.453999999999986,-59.453999999999986,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,15,15:00-16:00,0.3638,0.7,14.552,44.8,59.352,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,1,0.0,14.031799999999997,-14.031799999999997,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,16,16:00-17:00,0.3431,0.52,13.724,33.28,47.004000000000005,0.6074,0.3779,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0,0.0,43.254000000000005,-43.254000000000005,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,17,17:00-18:00,0.3087,0.38,12.347999999999999,24.32,36.668,0.6074,0.3779,3.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1398,0,0.0,33.5282,-33.5282,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,18,18:00-19:00,0.3038,0.18,12.152000000000001,11.52,23.672,0.8024,0.3779,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0,0.0,21.062,-21.062,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,19,19:00-20:00,0.2309,0.0,9.236,0.0,9.236,0.8024,0.3779,2.1198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1198,0,0.0,7.116200000000001,-7.116200000000001,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,20,20:00-21:00,0.1807,0.0,7.228,0.0,7.228,0.8024,0.3779,1.8599999999999999,2.140188963132832e-17,2.140188963132832e-17,4.2803779262656637e-16,4.2803779262656637e-16,3.210283444699248e-17,8.881784197001252e-16,6.420566889398497e-17,1.8600000000000008,0,0.0,5.367999999999999,-5.367999999999999,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,21,21:00-22:00,0.1563,0.0,6.252,0.0,6.252,0.6074,0.3779,1.6301999999999999,2.140188963132832e-17,2.140188963132832e-17,4.2803779262656637e-16,4.2803779262656637e-16,3.210283444699248e-17,8.881784197001252e-16,6.420566889398497e-17,1.6302000000000008,0,0.0,4.6217999999999995,-4.6217999999999995,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,22,22:00-23:00,0.1613,0.0,6.452,0.0,6.452,0.6074,0.3779,1.56,2.140188963132832e-17,2.140188963132832e-17,4.2803779262656637e-16,4.2803779262656637e-16,3.210283444699248e-17,8.881784197001252e-16,6.420566889398497e-17,1.560000000000001,0,0.0,4.891999999999999,-4.891999999999999,0,43.24646746987952,grid_connected_same_production
W3_PV1,3,1,23,23:00-24:00,0.1993,0.0,7.972,0.0,7.972,0.3424,0.3779,1.4802,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,42.980199999999996,1,35.008199999999995,0.0,35.008199999999995,1,43.24646746987952,grid_connected_same_production
W3_PV2,3,2,0,0:00-1:00,0.2976,0.0,11.904,0.0,11.904,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,1,30.965799999999998,0.0,30.965799999999998,1,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,1,1:00-2:00,0.3346,0.0,13.384,0.0,13.384,0.3424,0.3779,1.0997999999999999,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,42.599799999999995,1,29.215799999999994,0.0,29.215799999999994,1,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,2,2:00-3:00,0.3567,0.0,14.268,0.0,14.268,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,1,28.031799999999997,0.0,28.031799999999997,1,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,3,3:00-4:00,0.393,0.0,15.72,0.0,15.72,0.3424,0.3779,0.99,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,42.489999999999995,1,26.769999999999996,0.0,26.769999999999996,1,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,4,4:00-5:00,0.3772,0.0,15.088,0.0,15.088,0.3424,0.3779,1.1802000000000001,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,42.68019999999999,1,27.5922,0.0,27.5922,1,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,5,5:00-6:00,0.3369,0.0,13.475999999999999,0.0,13.475999999999999,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,1,29.6542,0.0,29.6542,1,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,6,6:00-7:00,0.3458,0.0,13.832,0.0,13.832,0.3424,0.3779,2.5002,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,44.00019999999999,1,30.168199999999995,0.0,30.168199999999995,1,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,7,7:00-8:00,0.319,0.05,12.76,3.2,15.96,0.6074,0.3779,3.3701999999999996,4.280377926265664e-17,4.280377926265664e-17,8.5607558525313275e-16,8.5607558525313275e-16,6.420566889398497e-17,1.7763568394002505e-15,1.2841133778796993e-16,3.3702000000000014,0,0.0,12.589799999999999,-12.589799999999999,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,8,8:00-9:00,0.2678,0.17,10.712,10.88,21.592,0.6074,0.3779,4.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0098,0,0.0,17.5822,-17.5822,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,9,9:00-10:00,0.2979,0.28,11.916,17.92,29.836000000000002,0.6074,0.3779,4.199999999999999,0.5149211029010731,0.5149211029010731,10.298422058021462,10.298422058021462,0.7723816543516095,21.369225770394532,1.544763308703219,25.56922577039453,1,0.0,4.2667742296054705,-4.2667742296054705,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,10,10:00-11:00,0.2201,0.39,8.804,24.96,33.764,0.8024,0.3779,4.1202,0.7143084337349398,0.7143084337349398,14.286168674698796,14.286168674698796,1.0714626506024096,29.643800000000002,2.1429253012048193,33.764,1,0.0,0.0,0.0,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,11,11:00-12:00,0.2325,0.49,9.3,31.36,40.66,0.8024,0.3779,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,0,0.0,36.76,-36.76,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,12,12:00-13:00,0.2253,0.56,9.012,35.84,44.852000000000004,0.8024,0.3779,3.2598000000000003,1.7121511705062656e-16,1.7121511705062656e-16,3.424302341012531e-15,3.424302341012531e-15,2.5682267557593986e-16,7.105427357601002e-15,5.136453511518797e-16,3.2598000000000074,0,0.0,41.5922,-41.5922,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,13,13:00-14:00,0.2676,0.58,10.704,37.12,47.824,0.8024,0.3779,2.6898,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.1898,1,0.0,3.6342,-3.6342,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,14,14:00-15:00,0.2651,0.5,10.604,32.0,42.604,0.8024,0.3779,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0,0.0,38.974,-38.974,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,15,15:00-16:00,0.3638,0.4,14.552,25.6,40.152,0.6074,0.3779,3.8202000000000003,0.8754650602409639,0.8754650602409639,17.50930120481928,17.50930120481928,1.313197590361446,36.33180000000001,2.626395180722892,40.15200000000001,1,0.0,0.0,0.0,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,16,16:00-17:00,0.3431,0.3,13.724,19.2,32.924,0.6074,0.3779,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0,0.0,29.174,-29.174,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,17,17:00-18:00,0.3087,0.15,12.347999999999999,9.6,21.948,0.6074,0.3779,3.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1398,0,0.0,18.8082,-18.8082,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,18,18:00-19:00,0.3038,0.05,12.152000000000001,3.2,15.352,0.8024,0.3779,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0,0.0,12.742,-12.742,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,19,19:00-20:00,0.2309,0.0,9.236,0.0,9.236,0.8024,0.3779,2.1198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1198,0,0.0,7.116200000000001,-7.116200000000001,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,20,20:00-21:00,0.1807,0.0,7.228,0.0,7.228,0.8024,0.3779,1.8599999999999999,2.140188963132832e-17,2.140188963132832e-17,4.2803779262656637e-16,4.2803779262656637e-16,3.210283444699248e-17,8.881784197001252e-16,6.420566889398497e-17,1.8600000000000008,0,0.0,5.367999999999999,-5.367999999999999,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,21,21:00-22:00,0.1563,0.0,6.252,0.0,6.252,0.6074,0.3779,1.6301999999999999,2.140188963132832e-17,2.140188963132832e-17,4.2803779262656637e-16,4.2803779262656637e-16,3.210283444699248e-17,8.881784197001252e-16,6.420566889398497e-17,1.6302000000000008,0,0.0,4.6217999999999995,-4.6217999999999995,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,22,22:00-23:00,0.1613,0.0,6.452,0.0,6.452,0.6074,0.3779,1.56,2.140188963132832e-17,2.140188963132832e-17,4.2803779262656637e-16,4.2803779262656637e-16,3.210283444699248e-17,8.881784197001252e-16,6.420566889398497e-17,1.560000000000001,0,0.0,4.891999999999999,-4.891999999999999,0,33.31408379063093,grid_connected_same_production
W3_PV2,3,2,23,23:00-24:00,0.1993,0.0,7.972,0.0,7.972,0.3424,0.3779,1.4802,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,42.980199999999996,1,35.008199999999995,0.0,35.008199999999995,1,33.31408379063093,grid_connected_same_production
W3_PV3,3,3,0,0:00-1:00,0.2976,0.0,11.904,0.0,11.904,0.3424,0.3779,1.3698000000000001,0.9999999999999993,0.9999999999999993,19.999999999999986,19.999999999999986,1.4999999999999991,41.49999999999997,2.9999999999999982,42.86979999999997,1,30.965799999999973,0.0,30.965799999999973,1,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,1,1:00-2:00,0.3346,0.0,13.384,0.0,13.384,0.3424,0.3779,1.0997999999999999,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,42.599799999999995,1,29.215799999999994,0.0,29.215799999999994,1,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,2,2:00-3:00,0.3567,0.0,14.268,0.0,14.268,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,1,28.031799999999997,0.0,28.031799999999997,1,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,3,3:00-4:00,0.393,0.0,15.72,0.0,15.72,0.3424,0.3779,0.99,0.12771084337349262,0.12771084337349262,2.554216867469852,2.554216867469852,0.19156626506023894,5.299999999999943,0.3831325301204779,6.289999999999943,1,0.0,9.430000000000057,-9.430000000000057,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,4,4:00-5:00,0.3772,0.0,15.088,0.0,15.088,0.3424,0.3779,1.1802000000000001,0.9999999999999998,0.9999999999999998,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,2.999999999999999,42.68019999999999,1,27.59219999999999,0.0,27.59219999999999,1,21.383132530120484,grid_connected_same_production
