scenario,wind_scenario,pv_scenario,hour,time,wind_pu,pv_pu,wind_mw,pv_mw,renewable_mw,purchase_price_yuan_per_kwh,sell_price_yuan_per_kwh,regular_load_mw,production_on,marginal_on_cost_yuan,alk_load_mw,pem_load_mw,ammonia_load_mw,process_load_mw,ammonia_output_t,total_load_mw,grid_purchase_mw,grid_sale_mw,grid_exchange_mw,case_name,production_t_per_day,required_on_hours,equipment_utilization
W4_PV1,4,1,13,13:00-14:00,0.2738,0.88,10.952,56.32,67.272,0.8024,0.3779,2.6898,1,20685.849999999995,20.0,20.0,1.5,41.5,3.0,44.1898,0.0,23.082200000000007,-23.082200000000007,W4_PV1,36,12,0.5
W4_PV1,4,1,14,14:00-15:00,0.3788,0.82,15.152000000000001,52.48,67.632,0.8024,0.3779,3.63,0,20685.850000000006,0.0,0.0,0.0,0.0,0.0,3.63,0.0,64.00200000000001,-64.00200000000001,W4_PV1,36,12,0.5
W4_PV1,4,1,15,15:00-16:00,0.5415,0.7,21.66,44.8,66.46,0.6074,0.3779,3.8202000000000003,0,20685.85,0.0,0.0,0.0,0.0,0.0,3.8202000000000003,0.0,62.639799999999994,-62.639799999999994,W4_PV1,36,12,0.5
W4_PV1,4,1,16,16:00-17:00,0.429,0.52,17.16,33.28,50.44,0.6074,0.3779,3.75,0,20685.850000000002,0.0,0.0,0.0,0.0,0.0,3.75,0.0,46.69,-46.69,W4_PV1,36,12,0.5
W4_PV1,4,1,17,17:00-18:00,0.4153,0.38,16.612000000000002,24.32,40.932,0.6074,0.3779,3.1398,0,21536.790100000002,0.0,0.0,0.0,0.0,0.0,3.1398,0.0,37.7922,-37.7922,W4_PV1,36,12,0.5
W4_PV1,4,1,18,18:00-19:00,0.3832,0.18,15.328,11.52,26.848,0.8024,0.3779,2.61,0,28013.569,0.0,0.0,0.0,0.0,0.0,2.61,0.0,24.238,-24.238,W4_PV1,36,12,0.5
W4_PV1,4,1,19,19:00-20:00,0.2354,0.0,9.416,0.0,9.416,0.8024,0.3779,2.1198,0,35205.3631,0.0,0.0,0.0,0.0,0.0,2.1198,0.0,7.296200000000001,-7.296200000000001,W4_PV1,36,12,0.5
W4_PV1,4,1,20,20:00-21:00,0.2202,0.0,8.808,0.0,8.808,0.8024,0.3779,1.8599999999999999,0,35353.174,0.0,0.0,0.0,0.0,0.0,1.8599999999999999,0.0,6.948,-6.948,W4_PV1,36,12,0.5
W4_PV1,4,1,21,21:00-22:00,0.1304,0.0,5.215999999999999,0.0,5.215999999999999,0.6074,0.3779,1.6301999999999999,0,29387.158900000006,0.0,0.0,0.0,0.0,0.0,1.6301999999999999,0.0,3.5857999999999994,-3.5857999999999994,W4_PV1,36,12,0.5
W4_PV1,4,1,22,22:00-23:00,0.1538,0.0,6.151999999999999,0.0,6.151999999999999,0.6074,0.3779,1.56,0,29156.236,0.0,0.0,0.0,0.0,0.0,1.56,0.0,4.591999999999999,-4.591999999999999,W4_PV1,36,12,0.5
W4_PV1,4,1,23,23:00-24:00,0.2116,0.0,8.464,0.0,8.464,0.3424,0.3779,1.4802,1,19460.5249,20.0,20.0,1.5,41.5,3.0,42.980199999999996,34.5162,0.0,34.5162,W4_PV1,36,12,0.5
W4_PV2,4,2,0,0:00-1:00,0.3374,0.0,13.495999999999999,0.0,13.495999999999999,0.3424,0.3779,1.3698000000000001,1,19643.0801,20.0,20.0,1.5,41.5,3.0,42.8698,29.3738,0.0,29.3738,W4_PV2,72,24,1.0
W4_PV2,4,2,1,1:00-2:00,0.3521,0.0,14.084000000000001,0.0,14.084000000000001,0.3424,0.3779,1.0997999999999999,1,19673.5391,20.0,20.0,1.5,41.5,3.0,42.5998,28.5158,0.0,28.5158,W4_PV2,72,24,1.0
W4_PV2,4,2,2,2:00-3:00,0.3273,0.0,13.091999999999999,0.0,13.091999999999999,0.3424,0.3779,0.7998000000000001,1,19648.9731,20.0,20.0,1.5,41.5,3.0,42.2998,29.2078,0.0,29.2078,W4_PV2,72,24,1.0
W4_PV2,4,2,3,3:00-4:00,0.5042,0.0,20.168,0.0,20.168,0.3424,0.3779,0.99,1,19893.419,20.0,20.0,1.5,41.5,3.0,42.49,22.322000000000003,0.0,22.322000000000003,W4_PV2,72,24,1.0
W4_PV2,4,2,4,4:00-5:00,0.4819,0.0,19.276,0.0,19.276,0.3424,0.3779,1.1802000000000001,1,19855.0009,20.0,20.0,1.5,41.5,3.0,42.6802,23.4042,0.0,23.4042,W4_PV2,72,24,1.0
W4_PV2,4,2,5,5:00-6:00,0.577,0.0,23.08,0.0,23.08,0.3424,0.3779,1.6301999999999999,1,19974.067900000002,20.0,20.0,1.5,41.5,3.0,43.1302,20.050200000000004,0.0,20.050200000000004,W4_PV2,72,24,1.0
W4_PV2,4,2,6,6:00-7:00,0.7089,0.0,28.355999999999998,0.0,28.355999999999998,0.3424,0.3779,2.5002,1,20130.480900000002,20.0,20.0,1.5,41.5,3.0,44.0002,15.644200000000001,0.0,15.644200000000001,W4_PV2,72,24,1.0
W4_PV2,4,2,7,7:00-8:00,0.659,0.05,26.36,3.2,29.56,0.6074,0.3779,3.3701999999999996,1,24199.5409,20.0,20.0,1.5,41.5,3.0,44.8702,15.310199999999998,0.0,15.310199999999998,W4_PV2,72,24,1.0
W4_PV2,4,2,8,8:00-9:00,0.6269,0.17,25.076,10.88,35.956,0.6074,0.3779,4.0098,1,22878.447099999998,20.0,20.0,1.5,41.5,3.0,45.5098,9.553799999999995,0.0,9.553799999999995,W4_PV2,72,24,1.0
W4_PV2,4,2,9,9:00-10:00,0.5528,0.28,22.112,17.92,40.032,0.6074,0.3779,4.199999999999999,1,21986.656000000003,20.0,20.0,1.5,41.5,3.0,45.7,5.668000000000006,0.0,5.668000000000006,W4_PV2,72,24,1.0
W4_PV2,4,2,10,10:00-11:00,0.2249,0.39,8.995999999999999,24.96,33.956,0.8024,0.3779,4.1202,1,25637.302899999995,20.0,20.0,1.5,41.5,3.0,45.6202,11.664199999999994,0.0,11.664199999999994,W4_PV2,72,24,1.0
W4_PV2,4,2,11,11:00-12:00,0.1913,0.49,7.652,31.36,39.012,0.8024,0.3779,3.9000000000000004,1,23397.555999999997,20.0,20.0,1.5,41.5,3.0,45.4,6.387999999999998,0.0,6.387999999999998,W4_PV2,72,24,1.0
W4_PV2,4,2,12,12:00-13:00,0.2704,0.56,10.815999999999999,35.84,46.656000000000006,0.8024,0.3779,3.2598000000000003,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.7598,0.0,1.8962000000000074,-1.8962000000000074,W4_PV2,72,24,1.0
W4_PV2,4,2,13,13:00-14:00,0.2738,0.58,10.952,37.12,48.071999999999996,0.8024,0.3779,2.6898,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.1898,0.0,3.8821999999999974,-3.8821999999999974,W4_PV2,72,24,1.0
W4_PV2,4,2,14,14:00-15:00,0.3788,0.5,15.152000000000001,32.0,47.152,0.8024,0.3779,3.63,1,20685.850000000002,20.0,20.0,1.5,41.5,3.0,45.13,0.0,2.0219999999999985,-2.0219999999999985,W4_PV2,72,24,1.0
W4_PV2,4,2,15,15:00-16:00,0.5415,0.4,21.66,25.6,47.260000000000005,0.6074,0.3779,3.8202000000000003,1,20685.85,20.0,20.0,1.5,41.5,3.0,45.3202,0.0,1.9398000000000053,-1.9398000000000053,W4_PV2,72,24,1.0
W4_PV2,4,2,16,16:00-17:00,0.429,0.3,17.16,19.2,36.36,0.6074,0.3779,3.75,1,22726.105000000003,20.0,20.0,1.5,41.5,3.0,45.25,8.89,0.0,8.89,W4_PV2,72,24,1.0
W4_PV2,4,2,17,17:00-18:00,0.4153,0.15,16.612000000000002,9.6,26.212000000000003,0.6074,0.3779,3.1398,1,24915.0301,20.0,20.0,1.5,41.5,3.0,44.6398,18.427799999999998,0.0,18.427799999999998,W4_PV2,72,24,1.0
W4_PV2,4,2,18,18:00-19:00,0.3832,0.05,15.328,3.2,18.528,0.8024,0.3779,2.61,1,31545.409,20.0,20.0,1.5,41.5,3.0,44.11,25.582,0.0,25.582,W4_PV2,72,24,1.0
W4_PV2,4,2,19,19:00-20:00,0.2354,0.0,9.416,0.0,9.416,0.8024,0.3779,2.1198,1,35205.3631,20.0,20.0,1.5,41.5,3.0,43.6198,34.2038,0.0,34.2038,W4_PV2,72,24,1.0
W4_PV2,4,2,20,20:00-21:00,0.2202,0.0,8.808,0.0,8.808,0.8024,0.3779,1.8599999999999999,1,35353.174,20.0,20.0,1.5,41.5,3.0,43.36,34.552,0.0,34.552,W4_PV2,72,24,1.0
W4_PV2,4,2,21,21:00-22:00,0.1304,0.0,5.215999999999999,0.0,5.215999999999999,0.6074,0.3779,1.6301999999999999,1,29387.158900000006,20.0,20.0,1.5,41.5,3.0,43.1302,37.9142,0.0,37.9142,W4_PV2,72,24,1.0
W4_PV2,4,2,22,22:00-23:00,0.1538,0.0,6.151999999999999,0.0,6.151999999999999,0.6074,0.3779,1.56,1,29156.236,20.0,20.0,1.5,41.5,3.0,43.06,36.908,0.0,36.908,W4_PV2,72,24,1.0
W4_PV2,4,2,23,23:00-24:00,0.2116,0.0,8.464,0.0,8.464,0.3424,0.3779,1.4802,1,19460.5249,20.0,20.0,1.5,41.5,3.0,42.980199999999996,34.5162,0.0,34.5162,W4_PV2,72,24,1.0
W4_PV2,4,2,0,0:00-1:00,0.3374,0.0,13.495999999999999,0.0,13.495999999999999,0.3424,0.3779,1.3698000000000001,1,19643.0801,20.0,20.0,1.5,41.5,3.0,42.8698,29.3738,0.0,29.3738,W4_PV2,63,21,0.875
W4_PV2,4,2,1,1:00-2:00,0.3521,0.0,14.084000000000001,0.0,14.084000000000001,0.3424,0.3779,1.0997999999999999,1,19673.5391,20.0,20.0,1.5,41.5,3.0,42.5998,28.5158,0.0,28.5158,W4_PV2,63,21,0.875
W4_PV2,4,2,2,2:00-3:00,0.3273,0.0,13.091999999999999,0.0,13.091999999999999,0.3424,0.3779,0.7998000000000001,1,19648.9731,20.0,20.0,1.5,41.5,3.0,42.2998,29.2078,0.0,29.2078,W4_PV2,63,21,0.875
W4_PV2,4,2,3,3:00-4:00,0.5042,0.0,20.168,0.0,20.168,0.3424,0.3779,0.99,1,19893.419,20.0,20.0,1.5,41.5,3.0,42.49,22.322000000000003,0.0,22.322000000000003,W4_PV2,63,21,0.875
W4_PV2,4,2,4,4:00-5:00,0.4819,0.0,19.276,0.0,19.276,0.3424,0.3779,1.1802000000000001,1,19855.0009,20.0,20.0,1.5,41.5,3.0,42.6802,23.4042,0.0,23.4042,W4_PV2,63,21,0.875
W4_PV2,4,2,5,5:00-6:00,0.577,0.0,23.08,0.0,23.08,0.3424,0.3779,1.6301999999999999,1,19974.067900000002,20.0,20.0,1.5,41.5,3.0,43.1302,20.050200000000004,0.0,20.050200000000004,W4_PV2,63,21,0.875
W4_PV2,4,2,6,6:00-7:00,0.7089,0.0,28.355999999999998,0.0,28.355999999999998,0.3424,0.3779,2.5002,1,20130.480900000002,20.0,20.0,1.5,41.5,3.0,44.0002,15.644200000000001,0.0,15.644200000000001,W4_PV2,63,21,0.875
W4_PV2,4,2,7,7:00-8:00,0.659,0.05,26.36,3.2,29.56,0.6074,0.3779,3.3701999999999996,1,24199.5409,20.0,20.0,1.5,41.5,3.0,44.8702,15.310199999999998,0.0,15.310199999999998,W4_PV2,63,21,0.875
W4_PV2,4,2,8,8:00-9:00,0.6269,0.17,25.076,10.88,35.956,0.6074,0.3779,4.0098,1,22878.447099999998,20.0,20.0,1.5,41.5,3.0,45.5098,9.553799999999995,0.0,9.553799999999995,W4_PV2,63,21,0.875
W4_PV2,4,2,9,9:00-10:00,0.5528,0.28,22.112,17.92,40.032,0.6074,0.3779,4.199999999999999,1,21986.656000000003,20.0,20.0,1.5,41.5,3.0,45.7,5.668000000000006,0.0,5.668000000000006,W4_PV2,63,21,0.875
W4_PV2,4,2,10,10:00-11:00,0.2249,0.39,8.995999999999999,24.96,33.956,0.8024,0.3779,4.1202,1,25637.302899999995,20.0,20.0,1.5,41.5,3.0,45.6202,11.664199999999994,0.0,11.664199999999994,W4_PV2,63,21,0.875
W4_PV2,4,2,11,11:00-12:00,0.1913,0.49,7.652,31.36,39.012,0.8024,0.3779,3.9000000000000004,1,23397.555999999997,20.0,20.0,1.5,41.5,3.0,45.4,6.387999999999998,0.0,6.387999999999998,W4_PV2,63,21,0.875
W4_PV2,4,2,12,12:00-13:00,0.2704,0.56,10.815999999999999,35.84,46.656000000000006,0.8024,0.3779,3.2598000000000003,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.7598,0.0,1.8962000000000074,-1.8962000000000074,W4_PV2,63,21,0.875
W4_PV2,4,2,13,13:00-14:00,0.2738,0.58,10.952,37.12,48.071999999999996,0.8024,0.3779,2.6898,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.1898,0.0,3.8821999999999974,-3.8821999999999974,W4_PV2,63,21,0.875
W4_PV2,4,2,14,14:00-15:00,0.3788,0.5,15.152000000000001,32.0,47.152,0.8024,0.3779,3.63,1,20685.850000000002,20.0,20.0,1.5,41.5,3.0,45.13,0.0,2.0219999999999985,-2.0219999999999985,W4_PV2,63,21,0.875
W4_PV2,4,2,15,15:00-16:00,0.5415,0.4,21.66,25.6,47.260000000000005,0.6074,0.3779,3.8202000000000003,1,20685.85,20.0,20.0,1.5,41.5,3.0,45.3202,0.0,1.9398000000000053,-1.9398000000000053,W4_PV2,63,21,0.875
W4_PV2,4,2,16,16:00-17:00,0.429,0.3,17.16,19.2,36.36,0.6074,0.3779,3.75,1,22726.105000000003,20.0,20.0,1.5,41.5,3.0,45.25,8.89,0.0,8.89,W4_PV2,63,21,0.875
W4_PV2,4,2,17,17:00-18:00,0.4153,0.15,16.612000000000002,9.6,26.212000000000003,0.6074,0.3779,3.1398,1,24915.0301,20.0,20.0,1.5,41.5,3.0,44.6398,18.427799999999998,0.0,18.427799999999998,W4_PV2,63,21,0.875
W4_PV2,4,2,18,18:00-19:00,0.3832,0.05,15.328,3.2,18.528,0.8024,0.3779,2.61,0,31545.409,0.0,0.0,0.0,0.0,0.0,2.61,0.0,15.918,-15.918,W4_PV2,63,21,0.875
W4_PV2,4,2,19,19:00-20:00,0.2354,0.0,9.416,0.0,9.416,0.8024,0.3779,2.1198,0,35205.3631,0.0,0.0,0.0,0.0,0.0,2.1198,0.0,7.296200000000001,-7.296200000000001,W4_PV2,63,21,0.875
W4_PV2,4,2,20,20:00-21:00,0.2202,0.0,8.808,0.0,8.808,0.8024,0.3779,1.8599999999999999,0,35353.174,0.0,0.0,0.0,0.0,0.0,1.8599999999999999,0.0,6.948,-6.948,W4_PV2,63,21,0.875
W4_PV2,4,2,21,21:00-22:00,0.1304,0.0,5.215999999999999,0.0,5.215999999999999,0.6074,0.3779,1.6301999999999999,1,29387.158900000006,20.0,20.0,1.5,41.5,3.0,43.1302,37.9142,0.0,37.9142,W4_PV2,63,21,0.875
W4_PV2,4,2,22,22:00-23:00,0.1538,0.0,6.151999999999999,0.0,6.151999999999999,0.6074,0.3779,1.56,1,29156.236,20.0,20.0,1.5,41.5,3.0,43.06,36.908,0.0,36.908,W4_PV2,63,21,0.875
W4_PV2,4,2,23,23:00-24:00,0.2116,0.0,8.464,0.0,8.464,0.3424,0.3779,1.4802,1,19460.5249,20.0,20.0,1.5,41.5,3.0,42.980199999999996,34.5162,0.0,34.5162,W4_PV2,63,21,0.875
W4_PV2,4,2,0,0:00-1:00,0.3374,0.0,13.495999999999999,0.0,13.495999999999999,0.3424,0.3779,1.3698000000000001,1,19643.0801,20.0,20.0,1.5,41.5,3.0,42.8698,29.3738,0.0,29.3738,W4_PV2,54,18,0.75
W4_PV2,4,2,1,1:00-2:00,0.3521,0.0,14.084000000000001,0.0,14.084000000000001,0.3424,0.3779,1.0997999999999999,1,19673.5391,20.0,20.0,1.5,41.5,3.0,42.5998,28.5158,0.0,28.5158,W4_PV2,54,18,0.75
W4_PV2,4,2,2,2:00-3:00,0.3273,0.0,13.091999999999999,0.0,13.091999999999999,0.3424,0.3779,0.7998000000000001,1,19648.9731,20.0,20.0,1.5,41.5,3.0,42.2998,29.2078,0.0,29.2078,W4_PV2,54,18,0.75
W4_PV2,4,2,3,3:00-4:00,0.5042,0.0,20.168,0.0,20.168,0.3424,0.3779,0.99,1,19893.419,20.0,20.0,1.5,41.5,3.0,42.49,22.322000000000003,0.0,22.322000000000003,W4_PV2,54,18,0.75
W4_PV2,4,2,4,4:00-5:00,0.4819,0.0,19.276,0.0,19.276,0.3424,0.3779,1.1802000000000001,1,19855.0009,20.0,20.0,1.5,41.5,3.0,42.6802,23.4042,0.0,23.4042,W4_PV2,54,18,0.75
W4_PV2,4,2,5,5:00-6:00,0.577,0.0,23.08,0.0,23.08,0.3424,0.3779,1.6301999999999999,1,19974.067900000002,20.0,20.0,1.5,41.5,3.0,43.1302,20.050200000000004,0.0,20.050200000000004,W4_PV2,54,18,0.75
W4_PV2,4,2,6,6:00-7:00,0.7089,0.0,28.355999999999998,0.0,28.355999999999998,0.3424,0.3779,2.5002,1,20130.480900000002,20.0,20.0,1.5,41.5,3.0,44.0002,15.644200000000001,0.0,15.644200000000001,W4_PV2,54,18,0.75
W4_PV2,4,2,7,7:00-8:00,0.659,0.05,26.36,3.2,29.56,0.6074,0.3779,3.3701999999999996,1,24199.5409,20.0,20.0,1.5,41.5,3.0,44.8702,15.310199999999998,0.0,15.310199999999998,W4_PV2,54,18,0.75
W4_PV2,4,2,8,8:00-9:00,0.6269,0.17,25.076,10.88,35.956,0.6074,0.3779,4.0098,1,22878.447099999998,20.0,20.0,1.5,41.5,3.0,45.5098,9.553799999999995,0.0,9.553799999999995,W4_PV2,54,18,0.75
W4_PV2,4,2,9,9:00-10:00,0.5528,0.28,22.112,17.92,40.032,0.6074,0.3779,4.199999999999999,1,21986.656000000003,20.0,20.0,1.5,41.5,3.0,45.7,5.668000000000006,0.0,5.668000000000006,W4_PV2,54,18,0.75
W4_PV2,4,2,10,10:00-11:00,0.2249,0.39,8.995999999999999,24.96,33.956,0.8024,0.3779,4.1202,0,25637.302899999995,0.0,0.0,0.0,0.0,0.0,4.1202,0.0,29.835800000000003,-29.835800000000003,W4_PV2,54,18,0.75
W4_PV2,4,2,11,11:00-12:00,0.1913,0.49,7.652,31.36,39.012,0.8024,0.3779,3.9000000000000004,1,23397.555999999997,20.0,20.0,1.5,41.5,3.0,45.4,6.387999999999998,0.0,6.387999999999998,W4_PV2,54,18,0.75
W4_PV2,4,2,12,12:00-13:00,0.2704,0.56,10.815999999999999,35.84,46.656000000000006,0.8024,0.3779,3.2598000000000003,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.7598,0.0,1.8962000000000074,-1.8962000000000074,W4_PV2,54,18,0.75
W4_PV2,4,2,13,13:00-14:00,0.2738,0.58,10.952,37.12,48.071999999999996,0.8024,0.3779,2.6898,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.1898,0.0,3.8821999999999974,-3.8821999999999974,W4_PV2,54,18,0.75
W4_PV2,4,2,14,14:00-15:00,0.3788,0.5,15.152000000000001,32.0,47.152,0.8024,0.3779,3.63,1,20685.850000000002,20.0,20.0,1.5,41.5,3.0,45.13,0.0,2.0219999999999985,-2.0219999999999985,W4_PV2,54,18,0.75
W4_PV2,4,2,15,15:00-16:00,0.5415,0.4,21.66,25.6,47.260000000000005,0.6074,0.3779,3.8202000000000003,1,20685.85,20.0,20.0,1.5,41.5,3.0,45.3202,0.0,1.9398000000000053,-1.9398000000000053,W4_PV2,54,18,0.75
W4_PV2,4,2,16,16:00-17:00,0.429,0.3,17.16,19.2,36.36,0.6074,0.3779,3.75,1,22726.105000000003,20.0,20.0,1.5,41.5,3.0,45.25,8.89,0.0,8.89,W4_PV2,54,18,0.75
W4_PV2,4,2,17,17:00-18:00,0.4153,0.15,16.612000000000002,9.6,26.212000000000003,0.6074,0.3779,3.1398,1,24915.0301,20.0,20.0,1.5,41.5,3.0,44.6398,18.427799999999998,0.0,18.427799999999998,W4_PV2,54,18,0.75
W4_PV2,4,2,18,18:00-19:00,0.3832,0.05,15.328,3.2,18.528,0.8024,0.3779,2.61,0,31545.409,0.0,0.0,0.0,0.0,0.0,2.61,0.0,15.918,-15.918,W4_PV2,54,18,0.75
W4_PV2,4,2,19,19:00-20:00,0.2354,0.0,9.416,0.0,9.416,0.8024,0.3779,2.1198,0,35205.3631,0.0,0.0,0.0,0.0,0.0,2.1198,0.0,7.296200000000001,-7.296200000000001,W4_PV2,54,18,0.75
W4_PV2,4,2,20,20:00-21:00,0.2202,0.0,8.808,0.0,8.808,0.8024,0.3779,1.8599999999999999,0,35353.174,0.0,0.0,0.0,0.0,0.0,1.8599999999999999,0.0,6.948,-6.948,W4_PV2,54,18,0.75
W4_PV2,4,2,21,21:00-22:00,0.1304,0.0,5.215999999999999,0.0,5.215999999999999,0.6074,0.3779,1.6301999999999999,0,29387.158900000006,0.0,0.0,0.0,0.0,0.0,1.6301999999999999,0.0,3.5857999999999994,-3.5857999999999994,W4_PV2,54,18,0.75
W4_PV2,4,2,22,22:00-23:00,0.1538,0.0,6.151999999999999,0.0,6.151999999999999,0.6074,0.3779,1.56,0,29156.236,0.0,0.0,0.0,0.0,0.0,1.56,0.0,4.591999999999999,-4.591999999999999,W4_PV2,54,18,0.75
W4_PV2,4,2,23,23:00-24:00,0.2116,0.0,8.464,0.0,8.464,0.3424,0.3779,1.4802,1,19460.5249,20.0,20.0,1.5,41.5,3.0,42.980199999999996,34.5162,0.0,34.5162,W4_PV2,54,18,0.75
W4_PV2,4,2,0,0:00-1:00,0.3374,0.0,13.495999999999999,0.0,13.495999999999999,0.3424,0.3779,1.3698000000000001,1,19643.0801,20.0,20.0,1.5,41.5,3.0,42.8698,29.3738,0.0,29.3738,W4_PV2,45,15,0.625
W4_PV2,4,2,1,1:00-2:00,0.3521,0.0,14.084000000000001,0.0,14.084000000000001,0.3424,0.3779,1.0997999999999999,1,19673.5391,20.0,20.0,1.5,41.5,3.0,42.5998,28.5158,0.0,28.5158,W4_PV2,45,15,0.625
W4_PV2,4,2,2,2:00-3:00,0.3273,0.0,13.091999999999999,0.0,13.091999999999999,0.3424,0.3779,0.7998000000000001,1,19648.9731,20.0,20.0,1.5,41.5,3.0,42.2998,29.2078,0.0,29.2078,W4_PV2,45,15,0.625
W4_PV2,4,2,3,3:00-4:00,0.5042,0.0,20.168,0.0,20.168,0.3424,0.3779,0.99,1,19893.419,20.0,20.0,1.5,41.5,3.0,42.49,22.322000000000003,0.0,22.322000000000003,W4_PV2,45,15,0.625
W4_PV2,4,2,4,4:00-5:00,0.4819,0.0,19.276,0.0,19.276,0.3424,0.3779,1.1802000000000001,1,19855.0009,20.0,20.0,1.5,41.5,3.0,42.6802,23.4042,0.0,23.4042,W4_PV2,45,15,0.625
W4_PV2,4,2,5,5:00-6:00,0.577,0.0,23.08,0.0,23.08,0.3424,0.3779,1.6301999999999999,1,19974.067900000002,20.0,20.0,1.5,41.5,3.0,43.1302,20.050200000000004,0.0,20.050200000000004,W4_PV2,45,15,0.625
W4_PV2,4,2,6,6:00-7:00,0.7089,0.0,28.355999999999998,0.0,28.355999999999998,0.3424,0.3779,2.5002,1,20130.480900000002,20.0,20.0,1.5,41.5,3.0,44.0002,15.644200000000001,0.0,15.644200000000001,W4_PV2,45,15,0.625
W4_PV2,4,2,7,7:00-8:00,0.659,0.05,26.36,3.2,29.56,0.6074,0.3779,3.3701999999999996,0,24199.5409,0.0,0.0,0.0,0.0,0.0,3.3701999999999996,0.0,26.189799999999998,-26.189799999999998,W4_PV2,45,15,0.625
W4_PV2,4,2,8,8:00-9:00,0.6269,0.17,25.076,10.88,35.956,0.6074,0.3779,4.0098,1,22878.447099999998,20.0,20.0,1.5,41.5,3.0,45.5098,9.553799999999995,0.0,9.553799999999995,W4_PV2,45,15,0.625
W4_PV2,4,2,9,9:00-10:00,0.5528,0.28,22.112,17.92,40.032,0.6074,0.3779,4.199999999999999,1,21986.656000000003,20.0,20.0,1.5,41.5,3.0,45.7,5.668000000000006,0.0,5.668000000000006,W4_PV2,45,15,0.625
W4_PV2,4,2,10,10:00-11:00,0.2249,0.39,8.995999999999999,24.96,33.956,0.8024,0.3779,4.1202,0,25637.302899999995,0.0,0.0,0.0,0.0,0.0,4.1202,0.0,29.835800000000003,-29.835800000000003,W4_PV2,45,15,0.625
W4_PV2,4,2,11,11:00-12:00,0.1913,0.49,7.652,31.36,39.012,0.8024,0.3779,3.9000000000000004,0,23397.555999999997,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,0.0,35.112,-35.112,W4_PV2,45,15,0.625
W4_PV2,4,2,12,12:00-13:00,0.2704,0.56,10.815999999999999,35.84,46.656000000000006,0.8024,0.3779,3.2598000000000003,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.7598,0.0,1.8962000000000074,-1.8962000000000074,W4_PV2,45,15,0.625
W4_PV2,4,2,13,13:00-14:00,0.2738,0.58,10.952,37.12,48.071999999999996,0.8024,0.3779,2.6898,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.1898,0.0,3.8821999999999974,-3.8821999999999974,W4_PV2,45,15,0.625
W4_PV2,4,2,14,14:00-15:00,0.3788,0.5,15.152000000000001,32.0,47.152,0.8024,0.3779,3.63,1,20685.850000000002,20.0,20.0,1.5,41.5,3.0,45.13,0.0,2.0219999999999985,-2.0219999999999985,W4_PV2,45,15,0.625
W4_PV2,4,2,15,15:00-16:00,0.5415,0.4,21.66,25.6,47.260000000000005,0.6074,0.3779,3.8202000000000003,1,20685.85,20.0,20.0,1.5,41.5,3.0,45.3202,0.0,1.9398000000000053,-1.9398000000000053,W4_PV2,45,15,0.625
W4_PV2,4,2,16,16:00-17:00,0.429,0.3,17.16,19.2,36.36,0.6074,0.3779,3.75,1,22726.105000000003,20.0,20.0,1.5,41.5,3.0,45.25,8.89,0.0,8.89,W4_PV2,45,15,0.625
W4_PV2,4,2,17,17:00-18:00,0.4153,0.15,16.612000000000002,9.6,26.212000000000003,0.6074,0.3779,3.1398,0,24915.0301,0.0,0.0,0.0,0.0,0.0,3.1398,0.0,23.072200000000002,-23.072200000000002,W4_PV2,45,15,0.625
W4_PV2,4,2,18,18:00-19:00,0.3832,0.05,15.328,3.2,18.528,0.8024,0.3779,2.61,0,31545.409,0.0,0.0,0.0,0.0,0.0,2.61,0.0,15.918,-15.918,W4_PV2,45,15,0.625
W4_PV2,4,2,19,19:00-20:00,0.2354,0.0,9.416,0.0,9.416,0.8024,0.3779,2.1198,0,35205.3631,0.0,0.0,0.0,0.0,0.0,2.1198,0.0,7.296200000000001,-7.296200000000001,W4_PV2,45,15,0.625
W4_PV2,4,2,20,20:00-21:00,0.2202,0.0,8.808,0.0,8.808,0.8024,0.3779,1.8599999999999999,0,35353.174,0.0,0.0,0.0,0.0,0.0,1.8599999999999999,0.0,6.948,-6.948,W4_PV2,45,15,0.625
W4_PV2,4,2,21,21:00-22:00,0.1304,0.0,5.215999999999999,0.0,5.215999999999999,0.6074,0.3779,1.6301999999999999,0,29387.158900000006,0.0,0.0,0.0,0.0,0.0,1.6301999999999999,0.0,3.5857999999999994,-3.5857999999999994,W4_PV2,45,15,0.625
W4_PV2,4,2,22,22:00-23:00,0.1538,0.0,6.151999999999999,0.0,6.151999999999999,0.6074,0.3779,1.56,0,29156.236,0.0,0.0,0.0,0.0,0.0,1.56,0.0,4.591999999999999,-4.591999999999999,W4_PV2,45,15,0.625
W4_PV2,4,2,23,23:00-24:00,0.2116,0.0,8.464,0.0,8.464,0.3424,0.3779,1.4802,1,19460.5249,20.0,20.0,1.5,41.5,3.0,42.980199999999996,34.5162,0.0,34.5162,W4_PV2,45,15,0.625
